,ridge_price_eur_mwh,gbm_price_eur_mwh,operational_price_eur_mwh,gas_estimated_mw,solar_estimated_mw,wind_estimated_mw,dam_share_gas_pct,dam_share_solar_pct,dam_share_wind_pct,gas_ttf_eur_per_mwh,carbon_eua_eur_per_t
2026-04-30 19:15:00,164.59837967201693,163.5363465459645,164.59837967201693,2924.725629871566,309.4553000358396,1071.0241744145135,53.27369089019246,5.636708561672853,19.508637056730667,32.771934067365464,75.09900221404452
2026-04-30 19:30:00,150.23872134014852,164.72145209212388,150.23872134014852,2946.8361754506177,283.5372306625609,1067.596029810271,53.67643306831726,5.1646125803745155,19.44619362131641,32.771934067365464,75.09900221404452
2026-04-30 19:45:00,170.55487456110183,171.35583755520008,170.55487456110183,2953.457306270247,256.79573736152577,1059.6255593074907,53.79703654408465,4.6775179847272454,19.30101200924391,32.771934067365464,75.09900221404452
2026-04-30 20:00:00,170.25148057232764,169.28014858809283,170.25148057232764,2870.0727463856274,48.28759875677838,1534.5179271858244,51.068910078036076,0.8592099422914302,27.30458945170506,32.771934067365464,75.09900221404452
2026-04-30 20:15:00,153.60455416931654,171.09806237586739,153.60455416931654,2866.6097148678637,21.813461144721714,1524.1681017117587,51.00729030013993,0.3881398780199593,27.120428856081116,32.771934067365464,75.09900221404452
2026-04-30 20:30:00,137.34169876028028,157.83898901786344,137.34169876028028,2847.4546063992902,0.0,1509.3231883506298,50.66645207116175,0.0,26.85628449022473,32.771934067365464,75.09900221404452
2026-04-30 20:45:00,127.78803528338167,138.57775405805816,127.78803528338167,2818.573876790089,0.0,1491.898522140151,50.1525600852329,0.0,26.54623704875714,32.771934067365464,75.09900221404452
2026-04-30 21:00:00,144.82588514415147,150.9607345559997,144.82588514415147,2562.721591744591,0.0,1862.627020969402,48.81374460465888,0.0,35.478609923226706,32.771934067365464,75.09900221404452
2026-04-30 21:15:00,137.82808058607847,147.96878656920174,137.82808058607847,2523.2573024517333,0.0,1842.9315423467547,48.06204385622349,0.0,35.10345794946199,32.771934067365464,75.09900221404452
2026-04-30 21:30:00,136.25569190656162,145.10330119589665,136.25569190656162,2491.985291061211,0.0,1826.3950982216293,47.46638649640401,0.0,34.788478061364366,32.771934067365464,75.09900221404452
2026-04-30 21:45:00,120.52246245132514,133.1206775960639,120.52246245132514,2462.827010714251,0.0,1811.1246047497398,46.910990680271446,0.0,34.497611519042664,32.771934067365464,75.09900221404452
2026-04-30 22:00:00,116.62888500709434,124.09773874134619,116.62888500709434,2217.8991087758004,0.0,2081.2762612958495,46.014504331448144,0.0,43.18000542107571,32.771934067365464,75.09900221404452
2026-04-30 22:15:00,114.91419932263283,122.9864770903393,114.91419932263283,2183.791897058214,0.0,2065.7055746440587,45.30688583108328,0.0,42.85696212954478,32.771934067365464,75.09900221404452
2026-04-30 22:30:00,110.72986086347886,120.03979788701405,110.72986086347886,2142.6303062841253,0.0,2048.5659578963496,44.45291091875779,0.0,42.50136842108609,32.771934067365464,75.09900221404452
2026-04-30 22:45:00,104.347747974371,117.174554587484,104.347747974371,2091.3668615717347,0.0,2028.90962838113,43.38935397451732,0.0,42.09356075479523,32.771934067365464,75.09900221404452
2026-04-30 23:00:00,110.70225545347543,120.897262662433,110.70225545347543,1729.0372176371018,0.0,2304.3236892659593,40.87558434130264,0.0,54.475737334892656,32.771934067365464,75.09900221404452
2026-04-30 23:15:00,102.85852375638689,116.67164962986027,102.85852375638689,1681.6058361246005,0.0,2287.244305581229,39.75427508568796,0.0,54.071969399083436,32.771934067365464,75.09900221404452
2026-04-30 23:30:00,97.08750800234996,106.33101571485516,97.08750800234996,1645.1032389875818,0.0,2274.3048273219074,38.89132952689319,0.0,53.766071567893796,32.771934067365464,75.09900221404452
2026-04-30 23:45:00,92.40169136777052,104.85712315449796,92.40169136777052,1619.515267729089,0.0,2265.5025631538315,38.286412948678226,0.0,53.55798021640264,32.771934067365464,75.09900221404452
